unix,time,slot,sps,db,mem,pc,out,inc,cpu
1611849354,441,6505,-9,21901862,1149702144,25,0,0,1.26
1611849355,442,6505,-9,21901862,1149702144,25,0,0,1.75
1611849356,443,6505,-9,21901862,1149702144,25,13,13,0.38
1611849357,444,6505,-9,21901862,1149702144,25,0,0,1.00
1611849358,445,6505,-9,21901862,1151275008,25,0,0,3.99
1611849359,446,6505,-9,21901862,1151275008,25,0,0,4.40
1611849360,447,6505,-9,21901862,1151275008,25,251,228,2.38
1611849361,448,6505,-9,21901862,1151275008,24,0,0,2.12
1611849362,449,6505,-9,21901862,1151275008,24,35,26,3.00
1611849363,450,6505,-9,21901862,1153437696,24,82,0,4.39
1611849364,451,6505,-9,21901862,1153437696,24,390,161,4.64
1611849365,452,6505,-9,21901862,1153437696,25,40,82,2.26
1611849366,453,6505,-9,21901862,1153437696,25,15,0,3.64
1611849367,454,6505,-9,21901862,1153437696,25,0,0,2.38
1611849368,455,6505,-9,21901862,1164787712,25,0,0,2.74
1611849369,456,6505,-9,21901862,1164787712,25,40,2896,4.26
1611849370,457,6505,-9,21901862,1164787712,25,1810,930057,4.23
1611849371,458,6505,-9,21901862,1164787712,25,363,1231,3.75
1611849372,459,6505,-9,21993902,1164787712,25,272,56040,5.15
1611849373,460,6505,-9,22042270,1214472192,25,60,241,3.75
1611849374,461,6505,-9,22042270,1214472192,25,0,0,3.01
1611849375,462,6505,-9,22042270,1214472192,25,0,0,3.01
1611849376,463,6505,-9,22042270,1214472192,25,0,0,4.27
1611849377,464,6505,-9,22042270,1214472192,25,0,0,4.74
1611849378,465,6505,-9,22042270,1218818048,25,15,0,3.88
1611849379,466,6505,-9,22042270,1218818048,25,0,0,4.88
1611849380,467,6505,-9,22042270,1218818048,25,0,0,1.50
1611849381,468,6505,-9,22042270,1218818048,25,0,0,1.74
1611849382,469,6505,-9,22042270,1218818048,25,0,13,2.25
1611849383,470,6505,-9,22042270,1220689920,25,0,0,1.50
1611849384,471,6505,-9,22042270,1220689920,25,46,40,2.75
1611849385,472,6505,-9,22042270,1220689920,25,0,0,3.88
1611849386,473,6505,-9,22042270,1220689920,25,0,0,5.00
1611849387,474,6505,-9,22042270,1220689920,25,0,0,4.12
1611849388,475,6505,-9,22042270,1223385088,25,0,0,2.12
1611849389,476,6505,-9,22042270,1223385088,25,65,93,4.14
1611849390,477,6505,-9,22042270,1223385088,25,85,90,4.52
1611849391,478,6505,-9,22042270,1223385088,24,0,0,3.62
1611849392,479,6505,-9,22042270,1223385088,24,122,127,5.24
1611849393,480,6505,-9,22042270,1226084352,25,44,472,11.28
1611849394,481,6568,-9,22388345,1226084352,25,644,5696,2.63
1611849395,482,6568,-9,22388345,1226084352,25,0,0,9.94
1611849396,483,6568,-9,22388345,1226084352,25,0,0,0.62
1611849397,484,6568,-9,22388345,1226084352,25,0,0,0.37
1611849398,485,6568,-9,22388345,848658432,25,0,0,6.54
1611849399,486,6594,-9,22462097,848658432,25,26,13,7.16
1611849400,487,6631,-9,22747138,848658432,25,437,10277,2.00
1611849401,488,6631,-9,22747138,848658432,25,157,659,19.54
1611849402,489,6690,-9,22998572,848658432,25,347,178,3.62
1611849403,490,6694,-9,23105203,889970688,25,40,795,5.88
1611849404,491,6722,-9,23179082,889970688,25,30,0,13.11
1611849405,492,6757,-9,15308002,889970688,24,503,6101,2.75
1611849406,493,6757,-9,15308002,889970688,25,54,13,4.00
1611849407,494,6760,-9,15308002,889970688,25,594,513529,11.79
1611849408,495,6820,-9,15672521,924356608,25,861,155802,4.38
1611849409,496,6820,-9,15764561,924356608,25,106,8754,11.65
1611849410,497,6882,-9,16141734,924356608,25,15655,6225,3.64
1611849411,498,6882,-9,16141734,924356608,25,86,1721,7.13
1611849412,499,6915,-9,16325431,924356608,25,0,0,7.32
1611849413,500,6945,-9,16495313,988667904,25,26,602,3.25
1611849414,501,6945,-9,16495313,988667904,25,0,0,1.62
1611849415,502,6945,-9,16495313,988667904,25,26,493,0.62
1611849416,503,6945,-9,16495313,988667904,25,13,13,3.13
1611849417,504,6945,-9,16495313,1000407040,25,0,0,4.01
1611849418,505,6945,-9,16495313,1000407040,25,0,0,3.88
1611849419,506,6945,-9,16495313,1000407040,25,0,0,2.89
1611849420,507,6948,-9,16495313,1000407040,25,0,0,9.77
1611849421,508,7008,-9,16846829,1000407040,25,0,0,2.37
1611849422,509,7008,-9,16846829,1017470976,25,0,0,8.68
1611849423,510,7067,-9,17099398,1017470976,25,175,26,5.74
1611849424,511,7071,-9,17108383,1017470976,25,0,0,9.14
1611849425,512,7106,-9,17293355,1017470976,25,526,6129,6.13
1611849427,514,7137,-9,17480794,1017470976,25,435,2722,10.50
1611849428,515,7197,-9,17826304,1065033728,25,185,12675,5.26
1611849429,516,7197,-9,17826304,1065033728,25,0,0,7.28
1611849430,517,7202,-9,17831058,1065033728,25,0,0,13.17
1611849431,518,7235,-9,18384113,1065033728,24,26,138,13.16
1611849432,519,7260,-9,18971813,1065033728,24,1261,18631,3.76
1611849433,520,7260,-9,18971813,1115807744,25,128,2394,10.36
1611849434,521,7270,-9,17524742,1115807744,25,492,3109,7.63
1611849435,522,7323,-9,18060671,1115807744,24,92,3045,3.62
1611849436,523,7323,-9,18060671,1115807744,24,88,60,12.97
1611849437,524,7386,-9,19138102,1115807744,24,1211,6230,6.80
1611849438,525,7394,-9,19151904,1197875200,26,759,2384,9.83
1611849439,526,7449,-9,19506579,1197875200,25,0,0,3.13
1611849440,527,7449,-9,19506579,1197875200,25,137,151,3.64
1611849441,528,7458,-9,19521993,1197875200,25,102,26,9.50
1611849442,529,7512,-9,19858502,1197875200,25,152,5923,2.86
1611849443,530,7512,-9,19858502,1265098752,25,248,2386,2.50
1611849444,531,7515,-9,19858502,1265098752,25,52,26,11.19
1611849445,532,7575,-9,20212073,1265098752,25,0,0,8.78
1611849446,533,7604,-9,20373826,1265098752,25,1418,8855,6.37
1611849447,534,7638,-9,20554216,1265098752,25,0,0,5.51
1611849448,535,7638,-9,20554216,1331138560,25,0,0,8.76
1611849449,536,7682,-9,20761052,1331138560,25,608,3583,6.78
1611849450,537,7700,-9,20905780,1331138560,25,152,2568,4.60
1611849451,538,7700,-9,20905780,1331138560,25,0,0,8.53
1611849452,539,7746,-9,21101087,1331138560,25,296,249,7.16
1611849453,540,7763,-9,21248810,1395085312,25,0,0,3.50
1611849454,541,7763,-9,21248810,1395085312,25,0,0,10.69
1611849455,542,7826,-9,19796457,1395085312,25,360,4050,3.01
1611849456,543,7826,-9,19796457,1395085312,25,0,0,9.16
1611849457,544,7889,-9,20133222,1395085312,25,586,7516,2.37
1611849458,545,7889,-9,20133222,1458499584,25,26,277,9.31
1611849459,546,7952,-9,20474455,1458499584,25,327,5359,2.26
1611849460,547,7952,-9,20474455,1458499584,25,419,3405,9.48
1611849461,548,8015,-9,20826902,1458499584,25,406,5588,2.88
1611849462,549,8015,-9,20826902,1458499584,25,35,40,3.88
1611849463,550,8033,-9,20870719,1527287808,25,462,226,7.98
1611849464,551,8078,-9,21171957,1527287808,24,506,10823,12.84
1611849465,552,8078,-9,21171957,1527287808,24,34,13,4.41
1611849466,553,8098,-9,21212403,1527287808,24,0,0,6.52
1611849467,554,8109,-9,21339870,1527287808,24,87,1586,5.38
1611849468,555,8109,-9,21339870,1287921664,24,29,308,7.88
1611849469,556,8163,-9,21557565,1287921664,24,190,194,5.88
1611849470,557,8172,-9,21673321,1287921664,24,26,1783,11.15
1611849471,558,8235,-9,22030310,1287921664,24,283,3943,4.74
1611849472,559,8235,-9,22030310,1287921664,24,34,43,9.88
1611849473,560,8298,-9,22386811,1297997824,24,405,6021,4.75
1611849474,561,8298,-9,22386811,1297997824,24,0,0,10.40
1611849475,562,8361,-9,22725926,1297997824,24,235,1757,4.64
1611849476,563,8361,-9,22725926,1297997824,24,110,2100,4.13
1611849477,564,8385,-9,22782510,1297997824,24,510,170721,7.89
1611849478,565,8424,-9,23071137,1307488256,24,1640,668553,4.75
1611849479,566,8424,-9,23071137,1307488256,24,417,152940,21.54
1611849480,567,8484,-9,23392400,1307488256,24,572,1438,5.62
1611849481,568,8490,-9,22101552,1307488256,24,205,1097,11.10
1611849482,569,8550,-9,22507703,1307488256,24,106,3627,8.60
1611849483,570,8590,-9,22767152,1149255680,24,552,635,5.65
1611849484,571,8613,-9,22969901,1149255680,25,40,2878,12.16
1611849485,572,8676,-9,23442299,1149255680,25,64,90,5.49
1611849486,573,8676,-9,23442299,1149255680,25,16,29,1.88
1611849487,574,8676,-9,23442299,1149255680,25,79,2251,10.78
1611849488,575,8739,-9,23917669,1158660096,25,405,3765,4.77
1611849489,576,8739,-9,23917669,1158660096,25,0,0,2.62
1611849490,577,8739,-9,23917669,1158660096,25,0,0,2.74
1611849491,578,8739,-9,23917669,1158660096,25,0,0,5.26
1611849492,579,8739,-9,23917669,1158660096,25,284,3464,10.57
1611849493,580,8802,-9,24398714,1162735616,25,96,90,4.38
1611849494,581,8802,-9,24398714,1162735616,25,0,0,10.81
1611849495,582,8865,-9,24720442,1162735616,25,250,194,5.11
1611849496,583,8868,-9,24837112,1162735616,25,0,0,10.39
1611849497,584,8928,-9,25303924,1162735616,25,1655,464547,5.26
1611849498,585,8928,-9,25303924,1173168128,25,316,501931,9.62
1611849499,586,8991,-9,25738809,1173168128,25,519,8978,6.47
1611849500,587,8991,-9,25738809,1173168128,25,205,1097,7.11
1611849501,588,8994,-9,25772056,1173168128,25,0,0,8.75
1611849502,589,9054,-9,24847778,1173168128,25,287,4560,5.26
1611849503,590,9054,-9,24847778,1194266624,25,0,0,8.89
1611849504,591,9089,-9,25073901,1194266624,25,36,0,7.66
1611849505,592,9117,-9,25313320,1194266624,25,40,2634,11.68
1611849506,593,9180,-9,25780430,1194266624,25,64,90,4.40
1611849507,594,9187,-9,25792412,1194266624,25,21,0,11.41
1611849508,595,9243,-9,26264234,1267994624,25,247,12576,8.29
1611849509,596,9250,-9,26272691,1267994624,25,0,0,13.14
1611849510,597,9273,-9,26898300,1267994624,25,0,0,13.05
1611849511,598,9298,-9,27509513,1267994624,25,0,0,7.60
1611849512,599,9305,-9,27731529,1267994624,25,0,0,6.52
1611849513,600,9314,-9,27815513,1337917440,25,173,93,10.12
1611849514,601,9368,-9,22183447,1337917440,25,0,0,2.76
1611849515,602,9368,-9,22183447,1337917440,25,0,0,7.80
1611849516,603,9410,-9,22990315,1337917440,25,18,0,4.77
1611849517,604,9431,-9,23218280,1337917440,25,40,1834,11.28
1611849518,605,9494,-9,23684921,1426460672,25,239,266,4.24
1611849519,606,9494,-9,23684921,1426460672,25,0,0,10.42
1611849520,607,9557,-9,24154070,1426460672,25,166,2624,4.40
1611849521,608,9570,-9,24184543,1426460672,25,0,0,8.94
1611849522,609,9620,-9,24596423,1426460672,25,387,3940,3.62
1611849523,610,9623,-9,24598133,1514184704,25,0,0,11.00
1611849524,611,9683,-9,25061768,1514184704,25,344,2555,4.24
1611849525,612,9683,-9,25061768,1514184704,24,81,908,6.52
1611849526,613,9722,-9,25321479,1514184704,24,83,33,16.75
1611849527,614,9746,-9,25537192,1514184704,25,310,6545,7.99
1611849528,615,9761,-9,25582492,1359958016,25,122,106,11.63
1611849529,616,9809,-9,25991668,1359958016,25,34,13,2.01
1611849530,617,9809,-9,25991668,1359958016,25,34,13,8.83
1611849531,618,9858,-9,24696691,1359958016,25,0,0,5.79
1611849532,619,9872,-9,24880408,1359958016,25,94,2299,3.12
1611849533,620,9872,-9,24880408,1368842240,25,0,0,8.67
1611849534,621,9922,-9,25168365,1368842240,24,0,0,7.40
1611849535,622,9935,-9,25337582,1368842240,24,119,1813,2.75
1611849536,623,9935,-9,25337582,1368842240,25,90,42,8.64
1611849537,624,9985,-9,25620161,1368842240,25,40,208,5.37
1611849538,625,9998,-9,25801404,1377357824,25,158,5501,4.63
1611849539,626,9998,-9,25801404,1377357824,25,0,0,11.28
1611849540,627,10061,-9,26282279,1377357824,25,630,10717,7.52
1611849542,629,10090,-9,26529531,1377357824,25,463,1929,6.84
1611849543,630,10124,-9,26803549,1377357824,25,478,11811,3.12
1611849544,631,10124,-9,26803549,1386442752,25,529,2559,0.75
1611849545,632,10124,-9,26803549,1386442752,25,0,0,6.15
1611849546,633,10146,-9,26882108,1386442752,25,82,90,7.88
1611849547,634,10187,-9,27286520,1386442752,25,282,6621,4.27
1611849548,635,10187,-9,27286520,1386442752,25,48,56,11.06
1611849549,636,10242,-9,27630764,1391292416,25,876,6173,6.77
1611849550,637,10250,-9,27793259,1391292416,25,35,26,8.81
1611849551,638,10295,-9,28073247,1391292416,25,256,194,7.12
1611849552,639,10313,-9,28282877,1391292416,25,106,4013,8.43
1611849553,640,10338,-9,28377602,1391292416,25,122,104,8.91
1611849554,641,10376,-9,27313091,1410056192,25,834,42502,6.41
1611849555,642,10394,-9,27383081,1410056192,24,1179,154137,10.24
1611849556,643,10439,-9,27804961,1410056192,24,713,245763,4.26
1611849557,644,10439,-9,27804961,1410056192,24,528,214307,2.74
1611849558,645,-9,-9,27804961,1410056192,24,315,204690,13.11
1611849559,646,10501,-9,28303641,1416294400,24,1159,255364,8.02
1611849560,647,10501,-9,28303641,1416294400,24,792,234114,6.38
1611849561,648,10530,-9,28408547,1416294400,25,684,213628,10.24
1611849562,649,10563,-9,28783048,1416294400,25,765,221514,4.23
1611849563,650,10563,-9,28783048,1416294400,25,1042,256807,4.00
1611849564,651,10575,-9,28909399,1422602240,25,240,1229,9.82
1611849565,652,10626,-9,29285633,1422602240,25,788,42158,9.54
1611849566,653,10680,-9,29565059,1422602240,25,18509,628,8.34
1611849567,654,10689,-9,29685944,1422602240,25,26,1349,11.52
1611849568,655,10752,-9,30079708,1422602240,25,878,8038,3.77
1611849569,656,10752,-9,30079708,1461841920,25,144,1904,7.06
1611849570,657,10815,-9,30366035,1461841920,25,427,5385,5.48
1611849571,658,10815,-9,30366035,1461841920,25,0,0,11.29
1611849572,659,10878,-9,30829803,1461841920,25,421,4313,6.77
1611849573,660,10881,-9,30839763,1461841920,25,0,0,10.30
1611849574,661,10941,-9,29926299,1545256960,25,197,7461,3.37
1611849575,662,10941,-9,29926299,1545256960,25,0,0,7.52
1611849576,663,10978,-9,30192069,1545256960,25,180,117,6.64
1611849577,664,11004,-9,30424631,1545256960,25,422,14008,12.00
1611849578,665,11067,-9,30941650,1545256960,25,665,7716,2.75
1611849579,666,11067,-9,30941650,1633271808,25,0,0,1.37
1611849580,667,11067,-9,30941650,1633271808,25,145,3436,18.84
1611849581,668,11105,-9,31209217,1633271808,25,217,181,6.65
1611849582,669,11130,-9,31433897,1633271808,25,101,2745,6.30
1611849583,670,11143,-9,31609726,1633271808,25,149,70,7.23
1611849584,671,11193,-9,31949726,1458712576,25,696,12299,4.51
1611849585,672,11193,-9,31949726,1458712576,24,15,13,8.03
1611849586,673,11236,-9,32217742,1458712576,24,341,249,6.89
1611849587,674,11256,-9,32446685,1458712576,25,434,15108,12.87
1611849588,675,11318,-9,32926836,1458712576,25,372,194,5.39
1611849589,676,11319,-9,32988668,1467183104,25,308,20098,4.14
1611849590,677,11319,-9,32988668,1467183104,25,0,0,2.38
1611849591,678,11324,-9,32988668,1467183104,25,0,0,13.97
1611849592,679,11340,-9,35919087,1467183104,25,15,0,14.84
1611849593,680,11362,-9,57939123,1467183104,25,0,0,10.95
1611849594,681,11382,-9,58547212,1496629248,25,91,104,2.62
1611849595,682,11382,-9,58547212,1496629248,25,40,775,11.62
1611849596,683,11445,-9,59826194,1496629248,25,379,2487,4.01
1611849597,684,11445,-9,59826194,1496629248,25,0,0,2.14
1611849598,685,11445,-9,59826194,1496629248,25,0,0,8.41
1611849599,686,11490,-9,60468052,1500811264,25,135,62,7.24
1611849600,687,11508,-9,60631099,1500811264,25,320,4426,3.76
1611849601,688,11508,-9,60631099,1500811264,25,0,13,2.87
1611849602,689,11508,-9,60631099,1500811264,25,163,108,4.51
1611849603,690,11522,-9,60660976,1500811264,25,0,0,8.99
1611849604,691,11571,-9,61007173,1509646336,25,158,4806,2.76
1611849605,692,11571,-9,61007173,1509646336,25,0,0,4.64
1611849606,693,11587,-9,61036674,1509646336,25,0,0,8.26
1611849607,694,11634,-9,61389730,1509646336,25,40,1269,5.89
1611849608,695,11639,-9,61405577,1509646336,25,0,0,10.45
1611849609,696,11696,-9,27616858,1486163968,25,319,5386,5.10
1611849610,697,11696,-9,27616858,1486163968,25,26,41,0.75
1611849611,698,11696,-9,27616858,1486163968,25,0,0,11.15
1611849612,699,11759,-9,28016978,1486163968,25,197,1621,5.27
1611849613,700,11759,-9,28016978,1486163968,25,0,0,2.26
1611849614,701,11759,-9,28016978,1492967424,25,158,537,11.71
1611849615,702,11822,-9,28424142,1492967424,25,13,26,4.75
1611849616,703,11822,-9,28424142,1492967424,25,0,0,3.52
1611849617,704,11822,-9,28424142,1492967424,25,0,0,3.38
1611849618,705,11822,-9,28424142,1492967424,25,170,172,2.63
1611849619,706,11822,-9,28424142,1498370048,25,92,2145,9.19
1611849620,707,11874,-9,28676028,1498370048,25,51,13,6.88
1611849621,708,11885,-9,28815667,1498370048,25,315,5621,7.54
1611849622,709,11929,-9,29052556,1498370048,25,0,0,7.51
1611849623,710,11948,-9,29209869,1498370048,25,0,0,4.26
1611849624,711,11948,-9,29209869,1505927168,25,0,0,11.65
1611849625,712,12011,-9,29618437,1505927168,25,125,104,5.63
1611849626,713,12030,-9,29667405,1505927168,25,0,0,11.11
1611849627,714,12074,-9,30015978,1505927168,25,0,0,5.03
1611849628,715,12074,-9,30015978,1505927168,25,0,0,9.35
1611849629,716,12120,-9,30265841,1514741760,25,65,80,7.50
1611849630,717,12137,-9,30428823,1514741760,25,0,0,6.15
1611849631,718,12162,-9,30499795,1514741760,25,0,0,8.65
1611849632,719,12200,-9,30822198,1514741760,25,317,6097,9.27
1611849633,720,12227,-9,31003513,1514741760,25,66,106,8.01
1611849634,721,12263,-9,31219372,1529643008,25,106,2180,1.25
1611849635,722,12263,-9,31219372,1529643008,25,0,0,3.65
1611849636,723,12290,-9,29867971,1529643008,25,0,0,8.47
1611849637,724,12326,-9,30186846,1529643008,25,79,2941,10.64
1611849638,725,12386,-9,30465363,1529643008,25,312,130,3.88
1611849639,726,12389,-9,30578234,1602736128,25,26,2142,8.04
1611849640,727,12450,-9,30867217,1602736128,25,320,12179,5.84
1611849641,728,12452,-9,30967338,1602736128,25,145,196351,22.17
1611849642,729,12515,-9,31373879,1602736128,25,1087,291864,4.37
1611849643,730,12515,-9,31465919,1602736128,25,0,0,3.36
1611849644,731,12515,-9,31528936,1512374272,25,0,26,7.02
1611849645,732,12578,-9,31821394,1512374272,25,0,0,5.88
1611849646,733,12578,-9,31920491,1512374272,25,87,2571,6.98
1611849647,734,12610,-9,32003079,1512374272,25,61,208,7.70
1611849648,735,12641,-9,32322926,1512374272,25,40,756,4.90
1611849649,736,12674,-9,32418883,1521426432,25,0,0,9.12
1611849650,737,12704,-9,32722147,1521426432,25,149,1526,3.98
1611849651,738,12732,-9,32812796,1521426432,24,0,12,7.26
1611849652,739,12767,-9,33034439,1521426432,24,106,2408,6.88
1611849653,740,12770,-9,33037149,1521426432,24,0,0,8.81
1611849654,741,12830,-9,33437634,1532907520,24,581,8664,3.64
1611849656,743,12834,-9,33439344,1532907520,24,171,117,8.76
1611849657,744,12893,-9,32448980,1532907520,24,69,1855,6.37
1611849658,745,12898,-9,32454783,1532907520,24,213,151,11.14
1611849659,746,12955,-9,32847934,1532907520,24,197,3311,5.01
1611849660,747,12955,-9,32847934,1543782400,24,15,0,8.40
1611849661,748,12995,-9,33053937,1543782400,24,493,1902,9.22
1611849662,749,13017,-9,33240460,1543782400,24,569,838,4.23
1611849663,750,13017,-9,33240460,1543782400,25,28,82,11.28
1611849664,751,13060,-9,33570341,1543782400,25,268,3435,6.25
1611849665,752,13080,-9,33631520,1553182720,25,0,0,1.88
1611849666,753,13080,-9,33631520,1553182720,25,147,3528,9.80
1611849667,754,13122,-9,33874841,1553182720,26,798,3413,7.36
1611849668,755,13143,-9,34051075,1553182720,25,92,3781,3.50
1611849669,756,13143,-9,34051075,1553182720,25,15,0,1.75
1611849670,757,13143,-9,34051075,1557565440,25,0,0,3.63
1611849671,758,13143,-9,34051075,1557565440,25,15,0,4.52
1611849672,759,13143,-9,34051075,1557565440,25,15,0,5.13
1611849673,760,13143,-9,34051075,1557565440,25,0,0,3.37
1611849674,761,13143,-9,34051075,1557565440,25,115,136,2.75
1611849675,762,13143,-9,34051075,1557565440,24,15,0,3.37
1611849676,763,13143,-9,34051075,1557565440,24,15,0,1.75
1611849677,764,13143,-9,34051075,1557565440,24,714,985,2.75
1611849678,765,13143,-9,34051075,1557565440,25,15,0,2.62
1611849679,766,13143,-9,34051075,1557565440,25,663,808,3.38
1611849680,767,13143,-9,34051075,1557565440,25,0,0,4.24
1611849681,768,13143,-9,34051075,1557565440,25,779,236223,4.26
1611849682,769,13143,-9,34051075,1557565440,25,3542,1167852,5.11
1611849683,770,13143,-9,34143115,1557565440,25,489,7659,10.31
1611849684,771,13177,-9,34352943,1573568512,25,9449,1474,9.28
1611849685,772,13206,-9,34566230,1573568512,25,0,0,3.51
1611849686,773,13206,-9,34566230,1573568512,25,0,0,8.77
1611849687,774,13246,-9,34794790,1573568512,25,0,0,7.50
1611849688,775,13268,-9,34963705,1573568512,25,0,0,4.76
1611849689,776,13268,-9,34963705,1580359680,25,0,0,7.27
1611849690,777,13284,-9,35107674,1580359680,25,15,0,8.50
1611849691,778,13331,-9,35369405,1580359680,25,58,1238,4.25
1611849692,779,13331,-9,35369405,1580359680,25,132,2998,11.81
1611849693,780,13355,-9,35602356,1580359680,25,0,0,13.45
1611849694,781,13394,-9,36088027,1588748288,25,0,0,3.00
1611849695,782,13394,-9,36088027,1588748288,25,0,0,0.38
1611849696,783,13394,-9,36088027,1588748288,25,53,2944,11.60
